,source,target,weight
8345,Burundi,Burkina Faso,0.054945054945054944
8346,Zambia,Namibia,0.0044444444444444444
8347,Slovenia,Hungary,0.00909090909090909
8348,North Korea,Syria,0.03508771929824561
8349,Palestine,Jordan,0.030612244897959183
8350,Belarus,Cyprus,0.007407407407407408
8351,Algeria,Sierra Leone,0.006097560975609756
8352,Guam,Australia,0.012195121951219513
8353,Algeria,Syria,0.006097560975609756
8354,Montenegro,Japan,0.016666666666666666
8355,Angola,Zambia,0.040983606557377046
8356,Namibia,DR Congo,0.008333333333333333
8357,Mauritania,Botswana,0.007194244604316547
8358,Vietnam,Albania,0.009345794392523364
8359,Canada,Spain,0.011299435028248588
8360,Zambia,Niger,0.0044444444444444444
8361,Uzbekistan,Bahrain,0.018518518518518517
8362,Sudan,Benin,0.015873015873015872
8363,Mongolia,Sri Lanka,0.015625
8364,India,Lebanon,0.018518518518518517
8365,Hong Kong,Saudi Arabia,0.029411764705882353
8366,Germany,Poland,0.009345794392523364
8367,Saudi Arabia,Iraq,0.07729468599033816
8368,Saint Vincent and the Grenadines,Costa Rica,0.021739130434782608
8369,Austria,Portugal,0.006535947712418301
8370,Yemen DPR,Iran,0.11764705882352941
8371,Libya,Guinea,0.02054794520547945
8372,Dominica,Guyana,0.03669724770642202
8373,Russia,Japan,0.006134969325153374
8374,Italy,Sweden,0.04242424242424243
8375,Hungary,Netherlands,0.03278688524590164
8376,Libya,Argentina,0.00684931506849315
8377,Georgia,Azerbaijan,0.014925373134328358
8378,Madagascar,Zambia,0.06611570247933884
8379,Gibraltar,Greece,0.044444444444444446
8380,Nigeria,Uganda,0.025806451612903226
8381,United Arab Emirates,Senegal,0.0048543689320388345
8382,Colombia,Costa Rica,0.015151515151515152
8383,Bangladesh,Myanmar,0.03896103896103896
8384,Romania,United Arab Emirates,0.004366812227074236
8385,Catalonia,France,0.058823529411764705
8386,Tunisia,DR Congo,0.016129032258064516
8387,Sweden,Spain,0.022151898734177215
8388,Wallis Islands and Futuna,Papua New Guinea,0.15789473684210525
8389,Nigeria,Tunisia,0.03870967741935484
8390,Yemen,Kyrgyzstan,0.00641025641025641
8391,Mauritius,Angola,0.02564102564102564
8392,Equatorial Guinea,South Sudan,0.01282051282051282
8393,Curaçao,Panama,0.022058823529411766
8394,Barawa,Yorkshire,0.1111111111111111
8395,Taiwan,Palestine,0.022388059701492536
8396,Jordan,Norway,0.006289308176100629
8397,Lithuania,Scotland,0.026785714285714284
8398,Lebanon,Iran,0.06896551724137931
8399,Lesotho,Niger,0.007142857142857143
8400,France,Slovakia,0.00390625
8401,Netherlands,France,0.06726457399103139
8402,Romania,Turkey,0.021834061135371178
8403,Iceland,Greece,0.008032128514056224
8404,Finland,United States,0.002369668246445498
8405,Germany,Belgium,0.02336448598130841
8406,Malaysia,India,0.02903225806451613
8407,Costa Rica,Serbia,0.004484304932735426
8408,Uganda,Tunisia,0.018867924528301886
8409,Sierra Leone,Comoros,0.007936507936507936
8410,Angola,Gambia,0.01639344262295082
8411,Russia,Argentina,0.03067484662576687
8412,Czech Republic,Turkey,0.06315789473684211
8413,Tunisia,Turkey,0.005376344086021506
8414,South Korea,Singapore,0.009302325581395349
8415,Myanmar,Singapore,0.10396039603960396
8416,Yemen DPR,Libya,0.058823529411764705
8417,Peru,France,0.003367003367003367
8418,Belarus,Wales,0.044444444444444446
8419,Oman,Kazakhstan,0.005263157894736842
8420,Lesotho,Burkina Faso,0.014285714285714285
8421,Mauritania,United Arab Emirates,0.007194244604316547
8422,Portugal,Belgium,0.032432432432432434
8423,Sri Lanka,United Arab Emirates,0.04794520547945205
8424,Guadeloupe,Saint Vincent and the Grenadines,0.028846153846153848
8425,Peru,England,0.006734006734006734
8426,Syria,Venezuela,0.010752688172043012
8427,Bhutan,Philippines,0.023529411764705882
8428,Czech Republic,Albania,0.010526315789473684
8429,Zimbabwe,Botswana,0.02531645569620253
8430,Comoros,Togo,0.02857142857142857
8431,Belize,Saint Kitts and Nevis,0.015625
8432,Central African Republic,Morocco,0.04225352112676056
8433,New Zealand,Scotland,0.006211180124223602
8434,Mayotte,Seychelles,0.0625
8435,Latvia,Brazil,0.004739336492890996
8436,Martinique,Paraguay,0.010416666666666666
8437,Puerto Rico,Martinique,0.11235955056179775
8438,Cyprus,Kosovo,0.007633587786259542
8439,Luxembourg,Iceland,0.011730205278592375
8440,Angola,Kenya,0.01639344262295082
8441,Sweden,Venezuela,0.0031645569620253164
8442,Djibouti,Eswatini,0.022727272727272728
8443,Netherlands,Australia,0.004484304932735426
8444,Gibraltar,Cyprus,0.022222222222222223
8445,Bosnia and Herzegovina,Tunisia,0.009433962264150943
8446,Indonesia,Bangladesh,0.003401360544217687
8447,São Tomé and Príncipe,Togo,0.0425531914893617
8448,Singapore,Cambodia,0.006097560975609756
8449,Suriname,Saint Lucia,0.008
8450,Philippines,Sri Lanka,0.005076142131979695
8451,Senegal,Nigeria,0.05952380952380952
8452,Burkina Faso,Chile,0.005847953216374269
8453,Mexico,Bosnia and Herzegovina,0.003937007874015748
8454,Singapore,Norway,0.003048780487804878
8455,Egypt,Algeria,0.0427807486631016
8456,Cape Verde,Guinea,0.047619047619047616
8457,South Africa,Mauritania,0.008620689655172414
8458,Mozambique,Kenya,0.02631578947368421
8459,Jordan,Ivory Coast,0.006289308176100629
8460,Mexico,Germany,0.01968503937007874
8461,Anguilla,Guatemala,0.030303030303030304
8462,Andalusia,Galicia,1.0
8463,England,Portugal,0.014705882352941176
8464,Azerbaijan,Malta,0.02564102564102564
8465,Panama,Curaçao,0.013824884792626729
8466,Ethiopia,Turkey,0.006097560975609756
8467,Canada,Peru,0.005649717514124294
8468,Curaçao,Aruba,0.051470588235294115
8469,Lithuania,Romania,0.049107142857142856
8470,Guadeloupe,French Guiana,0.028846153846153848
8471,Australia,Saudi Arabia,0.012738853503184714
8472,Hitra,Gotland,0.07142857142857142
8473,Vietnam Republic,Indonesia,0.11842105263157894
8474,North Macedonia,Russia,0.031496062992125984
8475,Dominica,Antigua and Barbuda,0.07339449541284404
8476,Sark,Frøya,0.25
8477,Singapore,Philippines,0.012195121951219513
8478,Israel,North Macedonia,0.010362694300518135
8479,Equatorial Guinea,Gabon,0.07692307692307693
8480,Central African Republic,Chad,0.014084507042253521
8481,Kyrgyzstan,Malaysia,0.010752688172043012
8482,Grenada,Saint Kitts and Nevis,0.02727272727272727
8483,Réunion,Congo,0.02040816326530612
8484,Syria,North Korea,0.016129032258064516
8485,Liechtenstein,Thailand,0.005208333333333333
8486,Rwanda,Mozambique,0.02727272727272727
8487,Guadeloupe,Costa Rica,0.028846153846153848
8488,Zambia,Algeria,0.035555555555555556
8489,North Macedonia,Azerbaijan,0.007874015748031496
8490,New Zealand,Fiji,0.031055900621118012
8491,Albania,England,0.03076923076923077
8492,San Marino,Luxembourg,0.010256410256410256
8493,Barbados,Panama,0.007407407407407408
8494,Azerbaijan,Palestine,0.00641025641025641
8495,Belgium,Italy,0.056338028169014086
8496,Martinique,Saint Lucia,0.010416666666666666
8497,Saudi Arabia,Germany,0.014492753623188406
8498,Rwanda,Senegal,0.01818181818181818
8499,Ghana,Slovenia,0.005681818181818182
8500,Thailand,Norway,0.006329113924050633
8501,Somalia,Zanzibar,0.053763440860215055
8502,Philippines,Iran,0.005076142131979695
8503,Montserrat,El Salvador,0.08333333333333333
8504,Spain,Netherlands,0.04316546762589928
8505,Latvia,Georgia,0.023696682464454975
8506,Myanmar,Vietnam Republic,0.01485148514851485
8507,Scotland,Republic of Ireland,0.019305019305019305
8508,Central Spain,Galicia,1.0
8509,Cape Verde,Sierra Leone,0.047619047619047616
8510,Slovenia,Belgium,0.00909090909090909
8511,Israel,Brazil,0.015544041450777202
8512,South Korea,Turkmenistan,0.004651162790697674
8513,Mayotte,Guadeloupe,0.125
8514,Honduras,Mexico,0.12682926829268293
8515,Philippines,Oman,0.01015228426395939
8516,Guernsey,Isle of Wight,0.04285714285714286
8517,Guinea-Bissau,Liberia,0.011904761904761904
8518,Trinidad and Tobago,India,0.00390625
8519,New Zealand,Jamaica,0.012422360248447204
8520,Cuba,Basque Country,0.0125
8521,Central African Republic,Nigeria,0.014084507042253521
8522,Timor-Leste,Philippines,0.08620689655172414
8523,Scotland,North Macedonia,0.003861003861003861
8524,Madagascar,Tunisia,0.03305785123966942
8525,Latvia,Ukraine,0.009478672985781991
8526,Iran,DR Congo,0.008620689655172414
8527,Provence,Padania,0.08333333333333333
8528,India,Philippines,0.004629629629629629
8529,India,Taiwan,0.004629629629629629
8530,Malawi,Equatorial Guinea,0.004273504273504274
8531,South Africa,Mauritius,0.008620689655172414
8532,Barbados,Grenada,0.02962962962962963
8533,Italy,Yugoslavia,0.024242424242424242
8534,Uzbekistan,Iran,0.09259259259259259
8535,Egypt,Austria,0.0053475935828877
8536,Trinidad and Tobago,Guadeloupe,0.0078125
8537,Macau,Malaysia,0.0196078431372549
8538,Lesotho,Zimbabwe,0.07857142857142857
8539,Padania,Northern Cyprus,0.5
8540,Georgia,Estonia,0.014925373134328358
8541,Greece,Egypt,0.013157894736842105
8542,Bermuda,French Guiana,0.022988505747126436
8543,United Arab Emirates,Paraguay,0.0048543689320388345
8544,Bahrain,Sudan,0.004761904761904762
8545,Estonia,Israel,0.010676156583629894
8546,Jamaica,Serbia,0.00411522633744856
8547,Paraguay,France,0.010135135135135136
8548,Wales,Chile,0.003105590062111801
8549,France,Catalonia,0.00390625
8550,Nigeria,United States,0.012903225806451613
8551,Peru,Basque Country,0.003367003367003367
8552,India,Russia,0.013888888888888888
8553,Italy,Wales,0.012121212121212121
8554,Ivory Coast,Poland,0.006896551724137931
8555,Zimbabwe,Ivory Coast,0.006329113924050633
8556,Saudi Arabia,New Zealand,0.01932367149758454
8557,Indonesia,Oman,0.01020408163265306
8558,Bulgaria,Ukraine,0.010869565217391304
8559,Namibia,Rwanda,0.008333333333333333
8560,Switzerland,Hungary,0.08356545961002786
8561,Gibraltar,Slovenia,0.011111111111111112
8562,Malta,South Korea,0.003257328990228013
8563,Ukraine,Slovakia,0.023809523809523808
8564,Liechtenstein,Gibraltar,0.015625
8565,Slovenia,France,0.02727272727272727
8566,Sudan,Lebanon,0.005291005291005291
8567,Guam,Philippines,0.06097560975609756
8568,Lithuania,Bulgaria,0.008928571428571428
8569,Saudi Arabia,Iceland,0.004830917874396135
8570,Norway,South Africa,0.002932551319648094
8571,Guam,Vietnam,0.024390243902439025
8572,Austria,Denmark,0.026143790849673203
8573,Lebanon,Bulgaria,0.006896551724137931
8574,DR Congo,Libya,0.011976047904191617
8575,Northern Mariana Islands,Macau,0.13043478260869565
8576,Central African Republic,Togo,0.014084507042253521
8577,Syria,United Arab Emirates,0.06989247311827956
8578,Slovenia,Bulgaria,0.02727272727272727
8579,Northern Cyprus,Zanzibar,0.14285714285714285
8580,Dominica,Saint Lucia,0.1743119266055046
8581,Portugal,German DR,0.005405405405405406
8582,Curaçao,Haiti,0.10294117647058823
8583,Scotland,Peru,0.007722007722007722
8584,Namibia,Madagascar,0.016666666666666666
8585,Burkina Faso,Corsica,0.005847953216374269
8586,Bosnia and Herzegovina,Austria,0.009433962264150943
8587,Liechtenstein,Germany,0.03125
8588,Benin,Uganda,0.006535947712418301
8589,British Virgin Islands,French Guiana,0.014084507042253521
8590,Turkmenistan,Kyrgyzstan,0.01282051282051282
8591,Botswana,Tanzania,0.007142857142857143
8592,El Salvador,United States,0.0749063670411985
8593,Jersey,Isle of Man,0.04918032786885246
8594,Japan,Jordan,0.004149377593360996
8595,Andorra,Gabon,0.005917159763313609
8596,Armenia,North Macedonia,0.043478260869565216
8597,Brunei,Cambodia,0.061855670103092786
8598,Vietnam,North Korea,0.028037383177570093
8599,Chile,Morocco,0.0030303030303030303
8600,Uganda,Togo,0.02358490566037736
8601,Czech Republic,Australia,0.010526315789473684
8602,Orkney,Saare County,0.058823529411764705
8603,Uzbekistan,Chile,0.009259259259259259
8604,Uganda,Libya,0.009433962264150943
8605,Brunei,Bermuda,0.010309278350515464
8606,German DR,Turkey,0.03260869565217391
8607,Gabon,Ivory Coast,0.07692307692307693
8608,Tamil Eelam,Arameans Suryoye,0.08333333333333333
8609,DR Congo,Burkina Faso,0.029940119760479042
8610,German DR,Hungary,0.08695652173913043
8611,Norway,Bosnia and Herzegovina,0.005865102639296188
8612,Cambodia,Guyana,0.00546448087431694
8613,Austria,Serbia,0.00980392156862745
8614,Peru,Romania,0.006734006734006734
8615,Moldova,France,0.012578616352201259
8616,Mauritania,Canada,0.007194244604316547
8617,Mozambique,Mauritania,0.006578947368421052
8618,Australia,Bulgaria,0.012738853503184714
8619,Ecuador,Costa Rica,0.004
8620,Liberia,DR Congo,0.034482758620689655
8621,Togo,Burkina Faso,0.026881720430107527
8622,Sark,Greenland,0.25
8623,Ethiopia,Togo,0.006097560975609756
8624,Peru,Paraguay,0.07744107744107744
8625,Uganda,Iraq,0.0047169811320754715
8626,Sint Maarten,Turks and Caicos Islands,0.1111111111111111
8627,Slovenia,Poland,0.02727272727272727
8628,Montenegro,Switzerland,0.016666666666666666
8629,Canada,Japan,0.01694915254237288
8630,Austria,Israel,0.00980392156862745
8631,Bolivia,El Salvador,0.0035211267605633804
8632,Jordan,Paraguay,0.006289308176100629
8633,Vietnam,Turkmenistan,0.037383177570093455
8634,Bonaire,Saint Vincent and the Grenadines,0.06666666666666667
8635,China PR,Serbia,0.01990049751243781
8636,Northern Ireland,Ukraine,0.00847457627118644
8637,Curaçao,El Salvador,0.08088235294117647
8638,Lithuania,Germany,0.004464285714285714
8639,Iraq,Brazil,0.0064516129032258064
8640,Rwanda,Central African Republic,0.00909090909090909
8641,Grenada,Honduras,0.03636363636363636
8642,Guyana,Suriname,0.2746478873239437
8643,Republic of Ireland,Norway,0.01951219512195122
8644,Austria,Croatia,0.0196078431372549
8645,Congo,Zambia,0.047619047619047616
8646,Syria,Iraq,0.07526881720430108
8647,Sweden,Uruguay,0.0031645569620253164
8648,Romania,Hungary,0.043668122270742356
8649,North Macedonia,Belgium,0.023622047244094488
8650,Aruba,Bermuda,0.012345679012345678
8651,Niger,Tanzania,0.015503875968992248
8652,Philippines,Myanmar,0.04568527918781726
8653,Moldova,Switzerland,0.018867924528301886
8654,Belarus,Scotland,0.014814814814814815
8655,El Salvador,Suriname,0.003745318352059925
8656,Székely Land,Padania,0.13333333333333333
8657,Argentina,Brazil,0.19907407407407407
8658,Seychelles,Mali,0.017543859649122806
8659,Spain,South Africa,0.007194244604316547
8660,Iraq,Uzbekistan,0.03225806451612903
8661,Slovakia,Croatia,0.08
8662,Antigua and Barbuda,Saint Lucia,0.05504587155963303
8663,Austria,Hungary,0.21895424836601307
8664,Panama,Mexico,0.08294930875576037
8665,Sierra Leone,Guinea-Bissau,0.015873015873015872
8666,Samoa,Solomon Islands,0.08333333333333333
8667,Eswatini,Guinea-Bissau,0.015503875968992248
8668,Greece,Austria,0.017543859649122806
8669,Kyrgyzstan,Philippines,0.03225806451612903
8670,Serbia,Czech Republic,0.02127659574468085
8671,Egypt,Turkey,0.0106951871657754
8672,North Macedonia,Albania,0.015748031496062992
8673,Kenya,Oman,0.0078125
8674,Sudan,Mozambique,0.010582010582010581
8675,Czechoslovakia,Northern Ireland,0.012345679012345678
8676,Australia,Colombia,0.012738853503184714
8677,Kárpátalja,Northern Cyprus,1.0
8678,Ivory Coast,Spain,0.006896551724137931
8679,DR Congo,Rwanda,0.017964071856287425
8680,Mongolia,Tajikistan,0.03125
8681,Guernsey,Kernow,0.014285714285714285
8682,Norway,Turkey,0.01466275659824047
8683,Somaliland,Panjab,0.3333333333333333
8684,Chile,Ecuador,0.03636363636363636
8685,Azerbaijan,Portugal,0.04487179487179487
8686,Indonesia,Cambodia,0.006802721088435374
8687,Tanzania,Morocco,0.0199203187250996
8688,Costa Rica,Iran,0.004484304932735426
8689,Chad,Central African Republic,0.04411764705882353
8690,Bermuda,Mexico,0.05747126436781609
8691,Armenia,Bulgaria,0.007246376811594203
8692,Zimbabwe,Eswatini,0.006329113924050633
8693,Isle of Wight,Jersey,0.3333333333333333
8694,Slovakia,Mexico,0.008
8695,China PR,France,0.004975124378109453
8696,Somalia,Djibouti,0.021505376344086023
8697,Guinea,German DR,0.005555555555555556
8698,Algeria,South Africa,0.006097560975609756
8699,Madagascar,Eswatini,0.024793388429752067
8700,Alderney,Felvidék,0.0078125
8701,Cyprus,Montenegro,0.007633587786259542
8702,Sweden,United Arab Emirates,0.0031645569620253164
8703,Mali,Egypt,0.02185792349726776
8704,Tunisia,Saudi Arabia,0.016129032258064516
8705,Nigeria,Mexico,0.01935483870967742
8706,Croatia,South Korea,0.02564102564102564
8707,North Korea,Nigeria,0.008771929824561403
8708,Lesotho,Liberia,0.007142857142857143
8709,Ghana,Serbia,0.005681818181818182
8710,Mali,China PR,0.01092896174863388
8711,Taiwan,Bangladesh,0.007462686567164179
8712,Bermuda,Guinea,0.011494252873563218
8713,Cuba,Russia,0.00625
8714,Congo,Zimbabwe,0.005952380952380952
8715,Guadeloupe,Martinique,0.3557692307692308
8716,Albania,Scotland,0.010256410256410256
8717,Moldova,Italy,0.031446540880503145
8718,Uganda,Congo,0.02358490566037736
8719,Zambia,Chile,0.0044444444444444444
8720,Slovakia,Bosnia and Herzegovina,0.024
8721,Croatia,Scotland,0.02564102564102564
8722,Cyprus,Italy,0.026717557251908396
8723,Nicaragua,Suriname,0.022388059701492536
8724,Moldova,Denmark,0.012578616352201259
8725,Cameroon,South Africa,0.020134228187919462
8726,Afghanistan,South Korea,0.014285714285714285
8727,Japan,Hungary,0.008298755186721992
8728,Liberia,Ivory Coast,0.0896551724137931
8729,Ecuador,Portugal,0.004
8730,Saudi Arabia,Brazil,0.024154589371980676
8731,Republic of Ireland,Russia,0.03414634146341464
8732,Uzbekistan,Kazakhstan,0.009259259259259259
8733,Argentina,Nigeria,0.009259259259259259
8734,French Guiana,Martinique,0.12195121951219512
8735,Zambia,India,0.0044444444444444444
8736,Barbados,Saint Lucia,0.014814814814814815
8737,Morocco,Poland,0.007194244604316547
8738,Kenya,Madagascar,0.015625
8739,Lithuania,Iran,0.004464285714285714
8740,Morocco,Togo,0.02158273381294964
8741,Austria,Faroe Islands,0.0032679738562091504
8742,Nigeria,Cameroon,0.03225806451612903
8743,Uruguay,Paraguay,0.08389261744966443
8744,Guinea,Libya,0.011111111111111112
8745,Equatorial Guinea,Madagascar,0.038461538461538464
8746,Central African Republic,Ethiopia,0.028169014084507043
8747,Antigua and Barbuda,Martinique,0.06422018348623854
8748,Georgia,Norway,0.029850746268656716
8749,German DR,Argentina,0.010869565217391304
8750,Liberia,Gambia,0.020689655172413793
8751,Peru,United States,0.010101010101010102
8752,Chile,South Korea,0.0030303030303030303
8753,Luxembourg,Japan,0.002932551319648094
8754,Turkmenistan,Lithuania,0.01282051282051282
8755,Indonesia,Sweden,0.003401360544217687
8756,Cameroon,Togo,0.020134228187919462
8757,North Korea,Egypt,0.008771929824561403
8758,Réunion,Malawi,0.02040816326530612
8759,Netherlands,Brazil,0.013452914798206279
8760,Gotland,Gibraltar,0.06666666666666667
8761,Moldova,Latvia,0.018867924528301886
8762,Uganda,Saudi Arabia,0.0047169811320754715
8763,Argentina,England,0.027777777777777776
8764,Maldives,China PR,0.04918032786885246
8765,Oman,Kyrgyzstan,0.005263157894736842
8766,Madagascar,Central African Republic,0.03305785123966942
8767,South Sudan,Congo,0.024390243902439025
8768,Denmark,Hungary,0.028368794326241134
8769,Poland,Spain,0.028985507246376812
8770,Saint Vincent and the Grenadines,Belize,0.021739130434782608
8771,Liberia,Senegal,0.05517241379310345
8772,Mozambique,Eritrea,0.006578947368421052
8773,Tajikistan,Azerbaijan,0.02631578947368421
8774,Bosnia and Herzegovina,Spain,0.05660377358490566
8775,Saare County,Greenland,0.12
8776,Bosnia and Herzegovina,Armenia,0.009433962264150943
8777,India,North Korea,0.032407407407407406
8778,Central African Republic,Rwanda,0.028169014084507043
8779,Kosovo,Jordan,0.02857142857142857
8780,North Macedonia,Saudi Arabia,0.007874015748031496
8781,Thailand,Vietnam Republic,0.06329113924050633
8782,Comoros,Morocco,0.02857142857142857
8783,Senegal,Zimbabwe,0.011904761904761904
8784,Kyrgyzstan,Mongolia,0.010752688172043012
8785,Bulgaria,Lithuania,0.007246376811594203
8786,Bulgaria,Qatar,0.0036231884057971015
8787,German DR,Bolivia,0.010869565217391304
8788,Mali,German DR,0.00546448087431694
8789,Malta,Jordan,0.003257328990228013
8790,Israel,Ivory Coast,0.0051813471502590676
8791,South Africa,Italy,0.017241379310344827
8792,Kenya,Burundi,0.0078125
8793,Frøya,Western Isles,0.041666666666666664
8794,São Tomé and Príncipe,Morocco,0.0425531914893617
8795,Australia,Turkey,0.012738853503184714
8796,Lithuania,Norway,0.008928571428571428
8797,Japan,Israel,0.02074688796680498
8798,South Sudan,Burundi,0.04878048780487805
8799,Seychelles,Lesotho,0.017543859649122806
8800,Mauritius,DR Congo,0.03205128205128205
8801,Dominican Republic,Saint Kitts and Nevis,0.015384615384615385
8802,Malta,Austria,0.029315960912052116
8803,Norway,China PR,0.002932551319648094
8804,Hong Kong,Qatar,0.03431372549019608
8805,Azerbaijan,Slovakia,0.05128205128205128
8806,Laos,Vietnam Republic,0.03571428571428571
8807,Bosnia and Herzegovina,Brazil,0.018867924528301886
8808,Northern Mariana Islands,Nepal,0.043478260869565216
8809,United Arab Emirates,Uzbekistan,0.019417475728155338
8810,Chile,Haiti,0.0030303030303030303
8811,Oman,China PR,0.021052631578947368
8812,Burundi,Guinea,0.01098901098901099
8813,Mexico,Trinidad and Tobago,0.011811023622047244
8814,Slovenia,Georgia,0.00909090909090909
8815,DR Congo,China PR,0.005988023952095809
8816,Italy,North Macedonia,0.006060606060606061
8817,Cambodia,Myanmar,0.08743169398907104
8818,Nepal,Oman,0.07894736842105263
8819,Mauritania,Cameroon,0.014388489208633094
8820,Indonesia,Egypt,0.006802721088435374
8821,Guyana,El Salvador,0.007042253521126761
8822,Panama,Haiti,0.03686635944700461
8823,British Virgin Islands,Turks and Caicos Islands,0.014084507042253521
8824,United States,Morocco,0.011363636363636364
8825,Serbia,Israel,0.010638297872340425
8826,Czech Republic,Luxembourg,0.010526315789473684
8827,Montenegro,Serbia,0.06666666666666667
8828,Senegal,Oman,0.011904761904761904
8829,Chile,Costa Rica,0.01818181818181818
8830,Belarus,North Macedonia,0.007407407407407408
8831,Cameroon,England,0.020134228187919462
8832,Mauritania,Niger,0.02877697841726619
8833,Republic of Ireland,Trinidad and Tobago,0.004878048780487805
8834,Cayman Islands,Grenada,0.015151515151515152
8835,Bangladesh,Thailand,0.05194805194805195
8836,United States,Netherlands,0.01893939393939394
8837,El Salvador,Japan,0.00749063670411985
8838,Greece,Malta,0.0043859649122807015
8839,Ivory Coast,Bosnia and Herzegovina,0.006896551724137931
8840,New Zealand,Kenya,0.006211180124223602
8841,South Africa,Uruguay,0.017241379310344827
8842,Indonesia,Afghanistan,0.006802721088435374
8843,Saudi Arabia,Venezuela,0.00966183574879227
8844,Poland,Ukraine,0.010869565217391304
8845,Georgia,Israel,0.022388059701492536
8846,United Arab Emirates,Japan,0.02912621359223301
8847,Republic of Ireland,Spain,0.07317073170731707
8848,Israel,Bosnia and Herzegovina,0.0051813471502590676
8849,Nepal,Bahrain,0.013157894736842105
8850,Kosovo,Romania,0.02857142857142857
8851,Kiribati,Fiji,0.3
8852,Chile,Turkey,0.006060606060606061
8853,Barbados,Haiti,0.014814814814814815
8854,Puerto Rico,Guatemala,0.0449438202247191
8855,Turks and Caicos Islands,Bonaire,0.03225806451612903
8856,Laos,Brunei,0.007142857142857143
8857,Mexico,Slovenia,0.003937007874015748
8858,Eswatini,Cameroon,0.007751937984496124
8859,Brunei,Taiwan,0.010309278350515464
8860,Hungary,Czechoslovakia,0.036065573770491806
8861,Latvia,Bosnia and Herzegovina,0.009478672985781991
8862,Czech Republic,South Korea,0.021052631578947368
8863,Tajikistan,South Korea,0.013157894736842105
8864,Kazakhstan,Bosnia and Herzegovina,0.007936507936507936
8865,Lesotho,Angola,0.05
8866,Ukraine,Malta,0.011904761904761904
8867,Åland Islands,Saare County,0.045454545454545456
8868,Israel,Sweden,0.025906735751295335
8869,Puerto Rico,Nicaragua,0.02247191011235955
8870,Jordan,Morocco,0.006289308176100629
8871,Spain,Poland,0.007194244604316547
8872,Canada,South Africa,0.005649717514124294
8873,France,Bulgaria,0.03125
8874,Faroe Islands,Bosnia and Herzegovina,0.005376344086021506
8875,Shetland,Åland Islands,0.14814814814814814
8876,Kazakhstan,Sweden,0.015873015873015872
8877,Venezuela,Chile,0.08658008658008658
8878,Indonesia,Iraq,0.027210884353741496
8879,Malta,Serbia,0.013029315960912053
8880,Frøya,Falkland Islands,0.08333333333333333
8881,India,Kyrgyzstan,0.004629629629629629
8882,Chile,Serbia,0.0030303030303030303
8883,Bhutan,Malaysia,0.011764705882352941
8884,Comoros,Malawi,0.07142857142857142
8885,Cameroon,Norway,0.006711409395973154
8886,Sierra Leone,Zambia,0.007936507936507936
8887,South Korea,Iraq,0.004651162790697674
8888,Macau,Cambodia,0.049019607843137254
8889,Azerbaijan,Montenegro,0.01282051282051282
8890,Hong Kong,Jordan,0.00980392156862745
8891,New Zealand,United Arab Emirates,0.012422360248447204
8892,Panama,United States,0.07834101382488479
8893,Nicaragua,Uruguay,0.007462686567164179
8894,United States Virgin Islands,El Salvador,0.019230769230769232
8895,Austria,Moldova,0.0032679738562091504
8896,Zimbabwe,South Africa,0.056962025316455694
8897,Germany,South Korea,0.009345794392523364
8898,Malta,Israel,0.019543973941368076
8899,Madagascar,Uganda,0.01652892561983471
8900,North Macedonia,Serbia,0.031496062992125984
8901,United Arab Emirates,Vietnam,0.009708737864077669
8902,Czechoslovakia,Romania,0.037037037037037035
8903,Malta,Germany,0.026058631921824105
8904,Iran,Saudi Arabia,0.034482758620689655
8905,Madagascar,Equatorial Guinea,0.008264462809917356
8906,Guinea-Bissau,Mauritania,0.011904761904761904
8907,Palestine,Qatar,0.09183673469387756
8908,Bahrain,Serbia,0.004761904761904762
8909,Republic of Ireland,Cyprus,0.004878048780487805
8910,Bahamas,Antigua and Barbuda,0.05714285714285714
8911,South Korea,Sweden,0.009302325581395349
8912,Slovenia,United States,0.00909090909090909
8913,Yugoslavia,Italy,0.04938271604938271
8914,France,Poland,0.01171875
8915,Libya,Chad,0.00684931506849315
8916,Frøya,Jersey,0.08333333333333333
8917,Tuvalu,Guam,0.037037037037037035
8918,Gibraltar,Bulgaria,0.022222222222222223
8919,Pakistan,United Arab Emirates,0.033783783783783786
8920,Albania,Switzerland,0.03076923076923077
8921,Eswatini,Mauritius,0.023255813953488372
8922,Western Australia,Hong Kong,0.1111111111111111
8923,United Arab Emirates,Benin,0.0048543689320388345
8924,Iceland,Turkey,0.008032128514056224
8925,Mali,Tunisia,0.03278688524590164
8926,Nigeria,Sudan,0.012903225806451613
8927,Serbia,Portugal,0.031914893617021274
8928,Bhutan,Lebanon,0.011764705882352941
8929,Austria,Argentina,0.0032679738562091504
8930,Lesotho,DR Congo,0.014285714285714285
8931,Turkey,Spain,0.021929824561403508
8932,Angola,Equatorial Guinea,0.00819672131147541
8933,Nigeria,Catalonia,0.0064516129032258064
8934,Monaco,Raetia,0.1
8935,South Korea,Myanmar,0.037209302325581395
8936,Greenland,Frøya,0.024390243902439025
8937,United Arab Emirates,India,0.009708737864077669
8938,Iran,Qatar,0.034482758620689655
8939,Israel,Australia,0.015544041450777202
8940,Liechtenstein,Northern Ireland,0.020833333333333332
8941,Japan,Germany,0.004149377593360996
8942,Kenya,Iran,0.01171875
8943,Cameroon,Croatia,0.006711409395973154
8944,Iran,Turkey,0.0603448275862069
8945,Greece,Belarus,0.0043859649122807015
